# Robot Manual Control Log
# Started: 2026-03-10 22:02:27
# Columns: timestamp, left_x_cm, left_y_cm, left_z_cm, left_heading_deg, joystick_forward, joystick_turn, motor_speed, servo2_angle, servo1_angle
#====================================================================================================
44.383, -25.99, 92.56, -6.82, 336.2, 0.000, 0.000, 0.0, 90.0, 90.0
44.583, -26.29, 92.72, -7.19, 341.7, 0.000, 0.000, 0.0, 90.0, 90.0
44.783, -26.79, 92.96, -7.81, 345.4, 0.000, 0.000, 0.0, 90.0, 90.0
44.983, -27.25, 92.92, -8.14, 347.8, 0.000, 0.000, 0.0, 90.0, 90.0
45.183, -27.70, 92.83, -8.34, 349.4, 0.000, 0.000, 0.0, 90.0, 90.0
45.383, -28.01, 92.78, -8.58, 350.5, 0.000, 0.000, 0.0, 90.0, 90.0
45.583, -28.34, 92.78, -8.83, 351.3, 0.000, 0.000, 0.0, 90.0, 90.0
45.783, -28.71, 92.74, -9.02, 351.9, 0.000, 0.000, 0.0, 90.0, 90.0
45.983, -29.00, 92.65, -9.14, 352.3, 0.000, 0.000, 0.0, 90.0, 90.0
46.183, -29.21, 92.52, -8.90, 352.5, 0.000, 0.000, 0.0, 90.0, 90.0
46.383, -29.46, 92.43, -8.67, 352.8, 0.000, 0.000, 0.0, 90.0, 90.0
46.583, -29.55, 92.32, -8.71, 353.2, 0.000, 0.000, 0.0, 90.0, 90.0
46.783, -29.61, 92.29, -8.75, 353.6, 0.000, 0.000, 0.0, 90.0, 90.0
46.983, -29.36, 92.73, -9.94, 354.4, 0.000, 0.000, 0.0, 90.0, 90.0
47.183, -30.39, 93.54, -15.44, 355.4, 0.000, 0.000, 0.0, 90.0, 90.0
47.383, -30.29, 95.41, -24.24, 356.5, 0.000, 0.000, 0.0, 90.0, 90.0
47.583, -23.34, 96.75, -31.46, 355.8, 0.000, 0.000, 0.0, 90.0, 90.0
47.783, -10.78, 97.56, -31.52, 352.2, 0.000, 0.000, 0.0, 90.0, 90.0
47.983, -7.23, 96.31, -27.72, 347.1, 0.000, 0.000, 0.0, 90.0, 90.0
48.183, -15.24, 93.54, -21.73, 344.8, 0.000, 0.000, 0.0, 90.0, 90.0
48.383, -22.11, 90.96, -13.06, 347.2, 0.000, 0.000, 0.0, 90.0, 90.0
48.583, -23.63, 88.54, -6.02, 260.9, 0.000, 0.000, 0.0, 90.0, 90.0
48.783, -22.99, 87.12, -3.33, 276.3, 0.000, 0.000, 0.0, 90.0, 90.0
48.983, -23.23, 87.24, -3.11, 302.6, 0.000, 0.000, 0.0, 90.0, 90.0
49.183, -23.87, 87.55, -3.48, 320.7, 0.000, 0.000, 0.0, 90.0, 90.0
49.383, -24.31, 87.90, -3.74, 333.1, 0.000, 0.000, 0.0, 90.0, 90.0
49.583, -24.88, 87.86, -3.70, 341.5, 0.000, 0.000, 0.0, 90.0, 90.0
49.783, -25.14, 87.79, -3.66, 347.3, 0.000, 0.000, 0.0, 90.0, 90.0
49.983, -25.03, 87.65, -3.69, 351.1, 0.000, 0.000, 0.0, 90.0, 90.0
50.183, -24.05, 85.60, -3.01, 352.2, 0.000, 0.000, 0.0, 90.0, 90.0
50.383, -24.97, 81.41, 1.34, 351.2, 0.000, 0.000, 0.0, 90.0, 90.0
50.583, -27.22, 80.66, 6.56, 294.7, 0.000, 0.000, 0.0, 90.0, 90.0
50.783, -28.05, 80.70, 7.80, 198.5, 0.000, 0.000, 0.0, 90.0, 90.0
50.983, -26.75, 80.62, 8.94, 135.4, 0.000, 0.000, 0.0, 90.0, 90.0
51.183, -26.15, 80.23, 11.29, 93.7, 0.000, 0.000, 0.0, 90.0, 90.0
51.383, -27.18, 80.20, 13.14, 68.3, 0.000, 0.000, 0.0, 90.0, 90.0
51.583, -26.71, 80.55, 13.54, 51.9, 0.000, 0.000, 0.0, 90.0, 90.0
51.783, -24.67, 79.97, 13.41, 38.1, 0.000, 0.000, 0.0, 90.0, 90.0
51.983, -26.69, 80.86, 11.85, 30.7, 0.000, 0.000, 0.0, 90.0, 90.0
52.183, -32.21, 81.11, 7.66, 25.7, 0.000, 0.000, 0.0, 90.0, 90.0
52.383, -32.15, 81.97, -0.27, 104.8, 0.000, 0.000, 0.0, 90.0, 90.0
52.583, -23.89, 84.06, -7.67, 173.2, 0.000, 0.000, 0.0, 90.0, 90.0
52.783, -16.92, 85.57, -9.16, 211.2, 0.000, 0.000, 0.0, 90.0, 90.0
52.983, -18.30, 84.16, -7.55, 234.5, 0.000, 0.000, 0.0, 90.0, 90.0
53.183, -23.74, 83.77, -5.13, 250.6, 0.000, 0.000, 0.0, 90.0, 90.0
53.383, -25.36, 83.61, -2.05, 266.4, 0.000, 0.000, 0.0, 90.0, 90.0
53.583, -23.07, 83.27, 1.62, 281.2, 0.000, 0.000, 0.0, 90.0, 90.0
53.783, -21.72, 82.66, 4.32, 294.1, 0.000, 0.000, 0.0, 90.0, 90.0
53.983, -21.70, 81.70, 7.14, 305.4, 0.000, 0.000, 0.0, 90.0, 90.0
54.183, -21.10, 81.27, 9.12, 314.3, 0.000, 0.000, 0.0, 90.0, 90.0
54.383, -20.18, 80.50, 9.20, 320.4, 0.000, 0.000, 0.0, 90.0, 90.0
54.583, -20.75, 80.68, 8.13, 323.7, 0.000, 0.000, 0.0, 90.0, 90.0
54.783, -25.08, 81.95, 4.53, 326.9, 0.000, 0.000, 0.0, 90.0, 90.0
54.983, -29.95, 85.76, -5.99, 330.6, 0.000, 0.000, 0.0, 90.0, 90.0
55.183, -32.17, 90.29, -20.99, 333.7, 0.000, 0.000, 0.0, 90.0, 90.0
55.383, -28.64, 92.66, -37.05, 335.9, 0.000, 0.000, 0.0, 90.0, 90.0
55.583, -19.11, 92.36, -49.98, 336.2, 0.000, 0.000, 0.0, 90.0, 90.0
55.783, -4.57, 90.18, -53.70, 335.4, 0.000, 0.000, 0.0, 90.0, 90.0
55.983, 11.90, 89.91, -46.56, 333.0, 0.000, 0.000, 0.0, 90.0, 90.0
56.183, 24.23, 90.91, -33.85, 329.0, 0.000, 0.000, 0.0, 90.0, 90.0
56.383, 30.46, 90.63, -18.60, 324.2, 0.000, 0.000, 0.0, 90.0, 90.0
56.583, 30.97, 89.60, -6.18, 318.0, 0.000, 0.000, 0.0, 90.0, 90.0
56.783, 23.80, 85.65, -0.58, 312.5, 0.000, 0.000, 0.0, 90.0, 90.0
56.983, 11.69, 81.91, 1.60, 309.2, 0.000, 0.000, 0.0, 90.0, 90.0
57.183, -2.73, 80.34, 3.27, 311.3, 0.000, 0.000, 0.0, 90.0, 90.0
57.383, -15.10, 80.04, 6.04, 320.2, 0.000, 0.000, 0.0, 90.0, 90.0
57.583, -21.02, 80.59, 6.46, 330.1, 0.000, 0.000, 0.0, 90.0, 90.0
57.783, -22.15, 82.07, 4.52, 336.7, 0.000, 0.000, 0.0, 90.0, 90.0
57.983, -22.03, 82.37, 3.84, 341.4, 0.000, 0.000, 0.0, 90.0, 90.0
58.183, -22.19, 81.95, 4.40, 344.5, 0.000, 0.000, 0.0, 90.0, 90.0
58.383, -22.40, 81.75, 4.60, 346.3, 0.000, 0.000, 0.0, 90.0, 90.0
58.583, -22.50, 81.68, 4.72, 347.7, 0.000, 0.000, 0.0, 90.0, 90.0
58.783, -22.65, 81.69, 4.88, 348.6, 0.000, 0.000, 0.0, 90.0, 90.0
58.983, -22.77, 81.78, 4.47, 349.4, 0.000, 0.000, 0.0, 90.0, 90.0
59.183, -23.38, 82.47, 2.00, 350.2, 0.000, 0.000, 0.0, 90.0, 90.0
59.383, -27.13, 85.27, -8.60, 350.6, 0.000, 0.000, 0.0, 90.0, 90.0
59.583, -27.40, 92.57, -26.92, 351.1, 0.000, 0.000, 0.0, 90.0, 90.0
59.783, -14.17, 98.22, -41.04, 352.3, 0.000, 0.000, 0.0, 90.0, 90.0
59.983, 14.88, 100.32, -38.36, 350.7, 0.000, 0.000, 0.0, 90.0, 90.0
60.183, 41.97, 103.24, -17.39, 343.5, 0.000, 0.000, 0.0, 90.0, 90.0
60.383, 54.46, 106.60, 6.02, 328.4, 0.000, 0.000, 0.0, 90.0, 90.0
60.583, 58.69, 108.09, 19.37, 311.0, 0.000, 0.000, 0.0, 90.0, 90.0
60.783, 62.89, 105.92, 17.15, 298.8, 0.000, 0.000, 0.0, 90.0, 90.0
60.983, 58.42, 95.80, -4.56, 295.7, 0.000, 0.000, 0.0, 90.0, 90.0
61.183, 29.83, 92.90, -29.08, 296.7, 0.000, 0.000, 0.0, 90.0, 90.0
61.383, -5.50, 90.34, -25.31, 304.9, 0.000, 0.000, 0.0, 90.0, 90.0
61.583, -22.94, 85.84, -1.41, 230.9, 0.000, 0.000, 0.0, 90.0, 90.0
61.783, -22.19, 84.05, 13.71, 160.6, 0.000, 0.000, 0.0, 90.0, 90.0
61.983, -22.68, 82.03, 12.66, 108.0, 0.000, 0.000, 0.0, 90.0, 90.0
62.183, -27.02, 81.91, 5.40, 74.2, 0.000, 0.000, 0.0, 90.0, 90.0
62.383, -33.02, 80.82, 3.09, 53.1, 0.000, 0.000, 0.0, 90.0, 90.0
62.583, -36.66, 79.75, 4.59, 40.7, 0.000, 0.000, 0.0, 90.0, 90.0
62.783, -35.26, 79.39, 6.00, 30.7, 0.000, 0.000, 0.0, 90.0, 90.0
62.983, -33.19, 80.08, 5.11, 104.7, 0.000, 0.000, 0.0, 90.0, 90.0
63.183, -33.53, 81.19, 1.40, 188.5, 0.000, 0.000, 0.0, 90.0, 90.0
63.384, -32.30, 82.24, 0.10, 239.0, 0.000, 0.000, 0.0, 90.0, 90.0
63.583, -28.31, 83.24, 0.96, 277.3, 0.000, 0.000, 0.0, 90.0, 90.0
63.783, -24.49, 83.80, 1.30, 301.4, 0.000, 0.000, 0.0, 90.0, 90.0
63.983, -20.61, 84.59, -0.39, 316.2, 0.000, 0.000, 0.0, 90.0, 90.0
64.183, -15.22, 85.52, -2.69, 323.1, 0.000, 0.000, 0.0, 90.0, 90.0
64.383, -10.70, 85.99, -4.13, 324.8, 0.000, 0.000, 0.0, 90.0, 90.0
64.583, -3.39, 87.57, -6.23, 322.0, 0.000, 0.000, 0.0, 90.0, 90.0
64.783, 3.32, 91.56, -10.46, 318.6, 0.000, 0.000, 0.0, 90.0, 90.0
64.983, -0.06, 93.34, -14.58, 323.0, 0.000, 0.000, 0.0, 90.0, 90.0
65.183, -3.28, 99.58, -20.74, 327.8, 0.000, 0.000, 0.0, 90.0, 90.0
65.383, -13.05, 97.49, -22.22, 334.8, 0.000, 0.000, 0.0, 90.0, 90.0
65.583, -20.83, 91.78, -15.10, 277.5, 0.000, 0.000, 0.0, 90.0, 90.0
65.783, -24.34, 89.89, -8.82, 187.3, 0.000, 0.000, 0.0, 90.0, 90.0
65.983, -22.83, 91.53, -11.86, 128.1, 0.000, 0.000, 0.0, 90.0, 90.0
66.183, -16.08, 86.60, -10.95, 190.7, 0.000, 0.000, 0.0, 90.0, 90.0
66.383, -10.84, 81.80, -3.49, 232.8, 0.000, 0.000, 0.0, 90.0, 90.0
66.583, -11.22, 80.94, -0.39, 258.0, 0.000, 0.000, 0.0, 90.0, 90.0
66.783, -15.62, 80.74, -1.33, 279.4, 0.000, 0.000, 0.0, 90.0, 90.0
66.983, -17.88, 80.68, -1.80, 297.1, 0.000, 0.000, 0.0, 90.0, 90.0
67.183, -17.16, 80.48, -1.45, 307.5, 0.000, 0.000, 0.0, 90.0, 90.0
67.383, -16.73, 80.65, -1.84, 312.6, 0.000, 0.000, 0.0, 90.0, 90.0
67.583, -18.12, 81.01, -3.01, 315.6, 0.000, 0.000, 0.0, 90.0, 90.0
67.783, -19.31, 81.28, -4.04, 318.2, 0.000, 0.000, 0.0, 90.0, 90.0
67.983, -19.31, 81.61, -4.00, 318.7, 0.000, 0.000, 0.0, 90.0, 90.0
68.183, -19.57, 82.62, -5.87, 319.2, 0.000, 0.000, 0.0, 90.0, 90.0
68.383, -19.83, 82.57, -5.62, 319.8, 0.000, 0.000, 0.0, 90.0, 90.0
68.583, -20.14, 81.85, -3.96, 319.8, 0.000, 0.000, 0.0, 90.0, 90.0
68.784, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
68.983, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
69.183, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
69.383, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
69.583, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
69.783, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
69.983, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
70.183, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
70.384, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
71.435, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
72.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
73.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
74.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
75.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
76.093, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
76.183, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
76.383, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
76.583, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
76.783, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
76.983, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
77.183, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
77.383, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
77.583, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
77.783, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
77.983, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
78.183, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
78.383, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
78.583, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
78.783, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
78.983, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
79.183, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
79.383, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
79.583, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
79.783, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
79.983, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
80.183, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
80.383, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
80.583, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
80.783, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
80.983, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
81.183, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
81.383, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
81.583, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
81.783, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
81.983, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
82.183, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
82.383, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
82.583, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
82.783, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
82.983, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
83.183, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
83.383, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
83.583, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
83.783, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
83.983, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
84.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
85.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
86.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
87.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
88.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
89.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
90.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
91.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
92.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
93.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
94.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
95.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
96.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
97.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
98.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
99.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
100.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
101.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
102.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
103.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
104.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
105.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
106.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
107.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
108.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
109.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
110.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
111.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
112.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
113.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
114.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
115.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
116.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
117.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
118.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
119.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
120.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
121.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
122.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
123.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
124.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
125.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
126.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
127.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
128.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
129.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
130.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
131.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
132.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
133.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
134.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
135.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
136.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
137.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
138.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
139.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
140.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
141.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
142.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
143.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0
184.434, -20.15, 81.86, -3.89, 319.7, 0.000, 0.000, 0.0, 90.0, 90.0

# Stopped: 2026-03-10 22:05:07
# Duration: 160.2 seconds
