====================================================================================================
  QUEST 3 AR ROBOT CONTROL - DEBUG SESSION
  Started: 2026-03-15 12:46:44
  Platform: Windows 11
====================================================================================================

[12:46:44.200] [INIT] Server starting...
[12:46:44.201] [INIT] Platform: Windows
[12:46:44.201] [INIT] Arduino connected: False
[12:48:38.449] [INFO] Quest 3 connected from 192.168.101.105
[12:48:38.450] [INFO] Active connections: 1
[12:57:18.144] [TRACK] Mode 4 tracking: X=21.8cm, Z=-50.8cm, Heading=220.8°
[12:57:18.956] [TRACK] Mode 4 tracking: X=25.2cm, Z=-43.9cm, Heading=218.9°
[12:57:21.579] [TRACK] Mode 4 tracking: X=36.5cm, Z=-20.0cm, Heading=216.5°
[12:57:22.382] [TRACK] Mode 4 tracking: X=36.4cm, Z=-19.0cm, Heading=216.6°
[12:57:24.020] [TRACK] Mode 4 tracking: X=34.8cm, Z=-17.9cm, Heading=199.6°
[12:57:24.383] [TRACK] Mode 4 tracking: X=35.3cm, Z=-15.7cm, Heading=198.9°
[12:57:25.139] [TRACK] Mode 4 tracking: X=36.4cm, Z=-10.6cm, Heading=198.4°
[12:57:26.942] [TRACK] Mode 4 tracking: X=36.5cm, Z=-10.6cm, Heading=196.2°
[12:57:27.543] [TRACK] Mode 4 tracking: X=36.6cm, Z=-10.6cm, Heading=193.7°
[12:57:27.739] [TRACK] Mode 4 tracking: X=36.9cm, Z=-10.6cm, Heading=189.0°
[12:57:30.738] [TRACK] Mode 4 tracking: X=37.7cm, Z=-10.4cm, Heading=151.1°
[12:57:31.740] [TRACK] Mode 4 tracking: X=37.8cm, Z=-10.3cm, Heading=147.7°
[12:57:37.742] [TRACK] Mode 4 tracking: X=37.8cm, Z=-10.3cm, Heading=146.0°
[12:57:38.343] [TRACK] Mode 4 tracking: X=28.5cm, Z=-1.9cm, Heading=144.8°
[12:57:42.738] [TRACK] Mode 4 tracking: X=22.4cm, Z=10.0cm, Heading=146.0°
[12:57:44.340] [TRACK] Mode 4 tracking: X=18.0cm, Z=18.6cm, Heading=146.9°
[12:57:44.939] [TRACK] Mode 4 tracking: X=15.9cm, Z=23.0cm, Heading=146.1°
[12:57:49.560] [TRACK] Mode 4 tracking: X=1.2cm, Z=28.5cm, Heading=110.5°
[12:57:50.739] [TRACK] Mode 4 tracking: X=1.3cm, Z=22.3cm, Heading=79.4°
[12:57:52.739] [TRACK] Mode 4 tracking: X=-4.7cm, Z=18.0cm, Heading=68.3°
[12:57:54.340] [TRACK] Mode 4 tracking: X=-0.6cm, Z=15.7cm, Heading=30.0°
[12:57:56.540] [TRACK] Mode 4 tracking: X=-1.1cm, Z=13.8cm, Heading=26.6°
[12:57:58.149] [TRACK] Mode 4 tracking: X=-1.1cm, Z=13.8cm, Heading=26.5°
[12:57:58.746] [TRACK] Mode 4 tracking: X=-1.1cm, Z=13.8cm, Heading=26.5°
[12:57:59.540] [TRACK] Mode 4 tracking: X=10.0cm, Z=18.2cm, Heading=188.4°
[12:58:00.337] [TRACK] Mode 4 tracking: X=10.1cm, Z=18.2cm, Heading=275.2°
[12:58:01.792] [TRACK] Mode 4 tracking: X=11.3cm, Z=21.2cm, Heading=283.4°
[12:58:02.756] [TRACK] Mode 4 tracking: X=11.2cm, Z=21.3cm, Heading=282.9°
[12:58:02.951] [TRACK] Mode 4 tracking: X=11.2cm, Z=21.3cm, Heading=282.8°
[12:58:04.339] [TRACK] Mode 4 tracking: X=11.2cm, Z=21.3cm, Heading=282.8°
[12:58:05.941] [TRACK] Mode 4 tracking: X=7.1cm, Z=14.6cm, Heading=301.6°
[12:58:07.539] [TRACK] Mode 4 tracking: X=2.5cm, Z=13.4cm, Heading=165.0°
[12:58:10.537] [TRACK] Mode 4 tracking: X=2.7cm, Z=13.5cm, Heading=2.5°
[12:58:12.340] [TRACK] Mode 4 tracking: X=2.7cm, Z=13.5cm, Heading=2.0°
[12:58:15.137] [TRACK] Mode 4 tracking: X=3.4cm, Z=13.5cm, Heading=2.2°
[12:58:15.938] [TRACK] Mode 4 tracking: X=3.4cm, Z=13.5cm, Heading=2.2°
[12:58:19.779] [TRACK] Mode 4 tracking: X=2.8cm, Z=15.1cm, Heading=3.2°
[12:58:19.939] [TRACK] Mode 4 tracking: X=2.7cm, Z=15.1cm, Heading=3.2°
[12:58:23.340] [TRACK] Mode 4 tracking: X=1.6cm, Z=11.5cm, Heading=2.9°
[12:58:26.141] [TRACK] Mode 4 tracking: X=-4.5cm, Z=-11.2cm, Heading=324.9°
[12:58:34.739] [TRACK] Mode 4 tracking: X=0.1cm, Z=9.7cm, Heading=22.2°
[12:58:39.738] [TRACK] Mode 4 tracking: X=0.7cm, Z=12.1cm, Heading=0.4°
[12:58:43.947] [TRACK] Mode 4 tracking: X=0.7cm, Z=12.1cm, Heading=0.4°
[12:58:44.139] [TRACK] Mode 4 tracking: X=0.7cm, Z=12.1cm, Heading=0.4°
[12:58:45.459] [MODE] MODE 2 ACTIVATED: User Trajectory
[12:59:08.237] [MODE] MODE 3 ACTIVATED: M25 Highway
[13:02:50.717] [SHUTDOWN] Server stopped by user (Ctrl+C)

====================================================================================================
  Session ended: 2026-03-15 13:02:50
====================================================================================================
